acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.001,0.008,9.793,0.007,-0.015,-0.011
0.003,0.007,9.813,-0.009,-0.016,-0.009
-0.001,-0.005,9.794,0.027,-0.012,0.005
-0.015,-0.01,9.804,-0.016,-0.009,-0.01
-0.01,0.012,9.808,-0.008,-0.003,0.001
-0.002,0.005,9.805,0.006,-0.008,0.013
-0.003,-0.006,9.799,0.017,-0.001,-0.017
-0.013,-0.005,9.806,-0.004,-0.008,-0.007
-0.007,0.015,9.791,-0.009,-0.008,-0.004
0.01,0.008,9.79,0.003,0.009,-0.024
-0.007,0.018,9.809,0.009,0.012,0.004
-0.009,0.002,9.805,0.004,-0.009,0.016
0.004,0.001,9.811,-0.001,-0.014,-0.007
-0.016,0.01,14.914,-0.006,-0.011,0.017
-0.008,0.004,19.453,0.03,-0.031,0.001
0.005,0.001,22.791,0.004,-0.006,0.021
-0.012,-0.005,24.552,-0.007,0.006,-0.01
0.015,0.004,24.571,-0.019,-0.012,-0.012
-0.013,0.008,22.798,0.024,-0.01,-0.006
0.007,-0.017,19.46,0.031,0.005,-0.015
0.003,-0.012,14.941,-0.046,0.004,0.009
-0.003,0.01,-0.062,-0.002,0.007,0.019
0.012,0.005,5.923,-0.003,-0.035,-0.011
-0.004,0.012,2.288,0.078,0.01,0.016
-0.003,0.004,-0.791,0.044,-0.0,0.013
-0.001,0.012,-3.178,0.023,0.01,-0.006
-0.001,-0.017,-4.685,0.01,-0.001,-0.005
-0.007,0.005,-5.19,0.001,0.001,-0.008
-0.011,0.009,-4.69,-0.026,-0.008,0.002
-0.003,0.004,-3.185,-0.006,0.013,-0.003
0.018,0.002,-0.802,0.002,0.045,-0.01
0.004,0.015,2.294,-0.02,-0.001,0.008
0.004,-0.016,5.943,-0.005,0.002,0.007
0.009,0.011,9.793,-0.001,-0.006,-0.007
-0.006,0.019,9.798,-0.019,0.007,-0.006
0.008,-0.018,9.809,-0.016,0.004,-0.006
0.001,-0.01,9.797,-0.008,-0.01,-0.013
-0.012,-0.003,9.815,-0.006,0.002,0.015
-0.005,-0.003,9.795,0.01,-0.004,0.001
0.004,-0.003,9.81,0.003,-0.009,-0.005
-0.006,0.015,9.788,0.011,0.001,-0.0
-0.003,-0.021,9.815,-0.012,-0.003,0.004
0.008,-0.001,9.791,-0.017,0.019,-0.001
0.008,0.007,9.794,-0.014,-0.019,-0.002
-0.006,-0.001,9.782,-0.001,-0.003,0.01
-0.001,-0.017,9.776,-0.008,0.008,-0.0
-0.002,-0.024,9.775,0.0,0.004,-0.001
-0.019,-0.004,9.787,0.017,-0.007,0.005
-0.0,-0.008,9.795,0.003,-0.013,-0.001
-0.005,-0.011,9.793,-0.017,-0.008,0.002
