acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.004,-0.017,9.801,-0.002,0.001,0.014
0.008,0.005,9.802,0.008,0.038,-0.004
0.009,-0.003,9.795,0.0,-0.0,0.008
-0.016,-0.01,9.806,-0.005,-0.012,0.012
-0.01,-0.005,9.799,0.003,0.004,0.018
0.038,0.008,9.807,0.014,-0.023,0.014
0.005,0.002,9.787,-0.015,-0.006,0.001
-0.009,-0.011,9.795,0.01,-0.006,0.003
0.006,-0.005,9.797,-0.009,0.012,0.0
-0.009,0.015,9.789,-0.001,0.009,-0.001
-0.004,0.001,9.804,0.008,-0.004,-0.008
0.003,-0.007,9.81,0.014,0.001,-0.003
0.007,0.007,9.798,-0.009,0.006,0.009
0.013,0.005,9.811,0.002,-0.002,-0.005
0.003,0.011,9.799,-0.002,0.018,-0.008
0.015,0.012,9.805,0.028,0.002,-0.014
0.001,-0.016,9.813,0.004,0.006,-0.007
0.007,-0.004,9.794,-0.004,0.008,0.003
-0.006,0.012,9.825,-0.006,-0.006,0.014
0.018,0.002,9.795,0.001,-0.009,-0.013
-0.007,-0.005,9.809,0.013,-0.038,-0.026
-0.003,0.016,13.815,0.019,0.032,-0.005
0.017,-0.006,17.428,-0.042,-0.024,-0.006
-0.003,0.004,20.318,0.004,-0.036,0.003
0.007,-0.01,22.175,0.01,-0.029,0.001
-0.013,0.009,22.791,0.005,-0.006,0.005
-0.001,-0.002,22.159,0.019,-0.019,-0.003
-0.006,-0.002,20.327,-0.0,0.052,-0.004
0.001,-0.003,17.443,-0.002,0.022,-0.024
-0.008,-0.006,13.821,-0.035,0.036,0.008
0.014,0.006,0.371,0.032,0.019,-0.013
-0.006,-0.009,6.433,-0.053,0.059,0.003
0.008,0.001,3.288,0.01,0.008,-0.013
-0.009,-0.002,0.601,-0.004,0.015,0.004
0.004,0.007,-1.45,0.038,-0.031,-0.003
-0.007,-0.016,-2.766,0.009,0.007,0.008
0.01,0.011,-3.19,0.052,-0.01,0.019
0.003,0.012,-2.767,-0.029,-0.004,-0.007
-0.006,0.011,-1.446,0.007,0.019,0.005
-0.011,0.004,0.594,0.021,0.027,-0.007
-0.014,0.003,3.309,-0.039,0.009,-0.002
-0.019,0.009,6.42,0.003,-0.009,0.018
-0.004,-0.002,9.797,-0.0,0.003,0.002
0.003,0.009,9.804,0.011,-0.004,0.004
-0.001,0.004,9.813,0.008,0.004,-0.015
0.01,0.001,9.813,0.001,0.006,-0.002
0.005,-0.001,9.795,-0.007,-0.003,0.007
-0.003,-0.01,9.799,-0.016,0.015,0.002
-0.005,-0.019,9.799,0.003,-0.019,0.012
-0.003,0.008,9.803,-0.005,-0.004,0.013
